x,y
3766,2303.25
3767,1262.95
3768,4308.27
3769,1929.26
3770,4280.51
3771,6217.6
3772,3496.89
3773,15523.8
3774,4855.36
3775,5190.81
3776,8018.78
3777,2323.2
3778,4606.91
3779,2494.53
3780,1478.12
3781,3730.24
3782,1106.24
3783,3373.09
3784,3966.35
3785,2696.2
3786,10367.6
3787,4277.77
3788,6420.72
3789,10731
3790,3285.49
3791,7404.94
3792,3197.5
3793,2326.63
3794,4013.05
3795,889.407
3796,3035.8
3797,2717.25
3798,1880.1
3799,6321.76
3800,3114.06
3801,6035.96
3802,9455.25
3803,3878.85
3804,13106.8
3805,4109.17
3806,3664.8
3807,5167.31
3808,1342.08
3809,3415.66
3810,2170.76
3811,1420.66
3812,4440.49
3813,1961.56
3814,4732.02
3815,6158.45
3816,3690.18
3817,16846.3
3818,4650.16
3819,5434.31
3820,7353.22
3821,2249.88
3822,4669.29
3823,2298.2
3824,1587.41
3825,3728.87
3826,1108.18
3827,3684.48
3828,3946.36
3829,2923.99
3830,11258.9
3831,4226.63
3832,6976.2
3833,9751.63
3834,3267.1
3835,7422.4
3836,2958.16
3837,2407.78
3838,3883.83
3839,847.147
3840,3241.33
3841,2656.25
3842,2096.92
3843,6665.69
3844,3149.57
3845,6713.75
3846,8979.87
3847,3977.34
3848,13265.2
3849,3852.1
3850,3769.01
3851,4871.46
3852,1271.11
3853,3533.61
3854,2043.53
3855,1599.18
3856,4559.54
3857,2010.12
3858,5236.66
3859,6076.98
3860,3905.54
3861,17884.8
3862,4458.82
3863,5684.64
3864,6751.83
3865,2189.66
3866,4714.36
3867,2110.18
3868,1714.17
3869,3715.61
3870,1131.16
3871,4017.9
3872,3923.56
3873,3175.76
3874,12090.3
3875,4183.85
3876,7583.9
3877,8869.34
3878,3261.18
3879,7380.58
3880,2733.34
3881,2500.72
3882,3749.03
3883,826.694
3884,3453.97
3885,2599.94
3886,2334.48
3887,6985.6
3888,3197.54
3889,7494.67
3890,8491.74
3891,4089.34
3892,13177.9
3893,3617.32
3894,3879.19
3895,4585.55
3896,1219.76
3897,3648.64
3898,1924.56
3899,1797.25
3900,4663.86
3901,2076.47
3902,5803.69
3903,5977.93
3904,4144.51
3905,18507
3906,4285.61
3907,5937.97
3908,6211.02
3909,2144.06
3910,4741.76
3911,1931.01
3912,1857.63
3913,3690.66
3914,1174.95
3915,4374.93
3916,3899.59
3917,3453.89
3918,12797.5
3919,4150.66
3920,8241.75
3921,8083.8
3922,3268.03
3923,7282.75
3924,2521.8
3925,2603.75
3926,3609.7
3927,829.37
3928,3672.61
3929,2548.72
3930,2592.81
3931,7271.83
3932,3258.79
3933,8393.25
3934,8008.89
3935,4215.47
3936,12859.7
3937,3399.18
3938,3993.15
3939,4310.84
3940,1186.64
3941,3755.93
3942,1811.52
3943,2014.55
3944,4750.83
3945,2158.52
3946,6442.13
3947,5866.5
3948,4407.9
3949,18630
3950,4128.79
3951,6189.83
3952,5723.89
3953,2113.59
3954,4751.49
3955,1761.43
3956,2014.23
3957,3658.69
3958,1242.97
3959,4754.85
3960,3872.82
3961,3759.57
3962,13329
3963,4125.29
3964,8939.63
3965,7392.59
3966,3288.56
3967,7133.32
3968,2319.59
3969,2715.75
3970,3468.66
3971,854.354
3972,3892.62
3973,2503.39
3974,2875.59
3975,7511.67
3976,3331.65
3977,9429.7
3978,7544.17
3979,4352.22
3980,12349.7
3981,3201.84
3982,4110.2
3983,4043.92
3984,1176.49
3985,3860.29
3986,1710.73
3987,2247.2
3988,4821.13
3989,2262.73
3990,7162.52
3991,5743.79
3992,4697.49
3993,18253.3
3994,3985.26
3995,6431.47
3996,5283.65
3997,2099.24
3998,4739.7
3999,1600.76
4000,2188.08
4001,3619.36
4002,1331.42
4003,5160.87
4004,3850.52
4005,4098.49
4006,13633.8
4007,4112.81
4008,9670.34
4009,6782.37
4010,3318.47
4011,6940.05
4012,2131.31
4013,2836.16
4014,3323.14
4015,903.153
4016,4116.34
4017,2465.98
4018,3181.99
4019,7700.7
4020,3419.65
4021,10612.7
4022,7107.26
4023,4505.26
4024,11701.8
4025,3018.04
4026,4226.21
4027,3789.45
4028,1185.92
4029,3953.69
4030,1619.58
4031,2498.54
4032,4873.37
4033,2384.59
4034,7976.63
4035,5617.11
4036,5015.75
4037,17452.2
4038,3859.42
4039,6659.69
4040,4883.61
4041,2102.47
4042,4709.8
4043,1452.96
4044,2373.5
4045,3572.4
4046,1443.82
4047,5590.42
4048,3829.98
4049,4477.35
4050,13693
4051,4109.58
4052,10406
4053,6244.69
4054,3360.87
4055,6711.63
4056,1955.84
4057,2964.96
4058,3177.54
4059,975.873
4060,4340.59
4061,2438.71
4062,3516.2
4063,7832.19
4064,3523.91
4065,11947.5
4066,6698.34
4067,4668.22
4068,10973.1
4069,2850.17
4070,4340.47
4071,3542.17
4072,1217.7
4073,4037.96
4074,1544.01
4075,2768.7
4076,4909.48
4077,2526.67
4078,8892.36
4079,5489.98
4080,5366.16
4081,16346.2
4082,3744.66
4083,6867.55
4084,4518.77
4085,2120.68
4086,4662.18
4087,1320.43
4088,2572.3
4089,3518.64
4090,1580.33
4091,6043.99
4092,3812.66
4093,4896.75
4094,13513
4095,4118.76
4096,11121
4097,5768.77
4098,3415.34
4099,6456.65
4100,1791.58
4101,3101.09
4102,3033.06
4103,1071.3
4104,4561.53
4105,2422.96
4106,3882.41
4107,7903.91
4108,3645.35
4109,13419.1
4110,6319.93
4111,4843.24
4112,10212.7
4113,2697.86
4114,4449.95
4115,3305.04
4116,1272
4117,4110.4
4118,1480.98
4119,3058.79
4120,4930.43
4121,2688.97
4122,9907.17
4123,5365.21
4124,5749.09
4125,15074.9
4126,3646.97
4127,7047.85
4128,4181.85
4129,2154.39
4130,4598.31
4131,1204.11
4132,2781.11
4133,3462.89
4134,1740.76
4135,6517.21
4136,3800.66
4137,5369.94
4138,13124.7
4139,4137.63
4140,11772.4
4141,5345.3
4142,3479.97
4143,6184.41
4144,1645.01
4145,3242.86
4146,2887.64
4147,1194.26
4148,4779.6
4149,2417.78
4150,4283.42
4151,7918.12
4152,3784.47
4153,14981.3
4154,5971.28
4155,5031.91
4156,9456.08
4157,2558.07
4158,4555.26
4159,3076.85
4160,1345.77
4161,4171.09
4162,1438.5
4163,3367.37
4164,4934.25
4165,2872.17
4166,11018.8
4167,5242.15
4168,6170.06
4169,13760.8
4170,3562.74
4171,7190.38
4172,3870.1
4173,2205.86
4174,4516.42
4175,1106.38
4176,3005.38
4177,3405.26
4178,1921.57
4179,7004.46
4180,3797.65
4181,5900.72
4182,12575.5
4183,4172.91
4184,12319.4
4185,4962.66
4186,3555.29
4187,5902.66
4188,1512.47
4189,3387.16
4190,2748.48
4191,1342.08
4192,4987.14
4193,2428.17
4194,4728.66
4195,7875.43
4196,3940.07
4197,16559.4
4198,5652.61
4199,5228.02
4200,8733.27
4201,2435.2
4202,4650.98
4203,2854.51
4204,1444.39
4205,4218.67
4206,1412.05
4207,3700.94
4208,4927.42
4209,3077.27
4210,12199.6
4211,5128.02
4212,6628.02
4213,12484.3
4214,3493.51
4215,7293.63
4216,3577.84
4217,2271.47
4218,4422.17
4219,1028.65
4220,3238.27
4221,3346.01
4222,2127.29
4223,7497.37
4224,3802.38
4225,6504.6
4226,11921
4227,4218.63
4228,12720.9
4229,4617.51
4230,3639.45
4231,5617.26
4232,1401.43
4233,3534.47
4234,2610.66
4235,1511.16
4236,5184.32
4237,2451.66
4238,5226.87
4239,7786.95
4240,4115.28
4241,18027.6
4242,5360.57
4243,5433.27
4244,8054.42
4245,2329.98
4246,4737.38
4247,2640.13
4248,1562.01
4249,4253.49
4250,1406.41
4251,4057
4252,4908.31
4253,3306.48
4254,13408.3
4255,5020.45
4256,7126.83
4257,11300.2
4258,3437.65
4259,7352.08
4260,3303.71
4261,2352.23
4262,4316.81
4263,973.725
4264,3482.55
4265,3287.13
4266,2355.37
4267,7985.52
4268,3816.44
4269,7191.97
4270,11212.7
4271,4278.28
4272,12939
4273,4303.51
4274,3733.05
4275,5330.75
4276,1308.36
4277,3683.76
4278,2478.62
4279,1705.39
4280,5367.94
4281,2491.73
4282,5783.37
4283,7655.75
4284,4311.51
4285,19240.2
4286,5095.06
4287,5645.64
4288,7428.54
4289,2239.84
4290,4811.78
4291,2434.23
4292,1700.05
4293,4275.27
4294,1422.85
4295,4440.86
4296,4883.12
4297,3561.43
4298,14579
4299,4920.54
4300,7664.02
4301,10232
4302,3396.41
4303,7358.95
4304,3045.47
4305,2448.1
4306,4200.95
4307,942.724
4308,3737.62
4309,3228.88
4310,2604.89
4311,8454.6
4312,3841.07
4313,7975.53
4314,10492
4315,4351.99
4316,12956.7
4317,4016.62
4318,3835.12
4319,5046.52
4320,1235.07
4321,3833.39
4322,2351.61
4323,1919.08
4324,5534.99
4325,2549.37
4326,6410.05
4327,7495.06
4328,4529.93
4329,20047.2
4330,4850.32
4331,5862.38
4332,6855.71
4333,2165.09
4334,4872.92
4335,2236.89
4336,1855.6
4337,4285.1
4338,1462.46
4339,4853.35
4340,4848.06
4341,3844.08
4342,15625.2
4343,4830.7
4344,8239.29
4345,9282.09
4346,3367.93
4347,7320.22
4348,2801.34
4349,2555.13
4350,4075.31
4351,936.717
4352,4001.66
4353,3175.81
4354,2880.64
4355,8887.04
4356,3876.87
4357,8875.39
4358,9786.8
4359,4436.48
4360,12777.1
4361,3753.14
4362,3941.43
4363,4767.94
4364,1187.5
4365,3980.7
4366,2234.13
4367,2156.88
4368,5680.78
4369,2622.55
4370,7124.4
4371,7309.91
4372,4768.42
4373,20344.3
4374,4629.81
4375,6077.14
4376,6331.78
4377,2111.87
4378,4917.42
4379,2047.64
4380,2033.09
4381,4282.32
4382,1522.85
4383,5299.97
4384,4809.79
4385,4153.82
4386,16452.7
4387,4753.73
4388,8842.6
4389,8448.18
4390,3357.39
4391,7232.74
4392,2567.94
4393,2678.63
4394,3944.71
4395,953.271
4396,4273.66
4397,3129.04
4398,3178.83
4399,9265.6
4400,3926.53
4401,9901.16
4402,9118.95
4403,4537.98
4404,12418.4
4405,3507.57
4406,4056.61
4407,4495.98
4408,1160.84
4409,4123.53
4410,2125.82
4411,2412.56
4412,5805.66
4413,2716.76
4414,7936.08
4415,7111.45
4416,5032.75
4417,20096
4418,4427.23
4419,6291.7
4420,5853.63
4421,2074.62
4422,4945.48
4423,1870.05
4424,2225.37
4425,4267.89
4426,1610.43
4427,5780.95
4428,4770.03
4429,4498
4430,16979
4431,4687.05
4432,9469.19
4433,7714.65
4434,3358.62
4435,7103.57
4436,2347.73
4437,2811.51
4438,3809.32
4439,996.651
4440,4552.34
4441,3087.42
4442,3505.81
4443,9574
4444,3991.98
4445,11070
4446,8496.11
4447,4650.62
4448,11919.6
4449,3280.85
4450,4173.31
4451,4232.61
4452,1159.11
4453,4260.29
4454,2029.03
4455,2689.3
4456,5905.58
4457,2831.01
4458,8863.37
4459,6903.18
4460,5324.45
4461,19357.6
4462,4244.01
4463,6496.69
4464,5417.97
4465,2057.18
4466,4954.96
4467,1705.94
4468,2434.79
4469,4242.7
4470,1719.14
4471,6300.3
4472,4728.8
4473,4881.56
4474,17152.9
4475,4632.7
4476,10097.2
4477,7070.49
4478,3374.72
4479,6936.5
4480,2141.52
4481,2955.95
4482,3670.31
4483,1067.34
4484,4837.02
4485,3053.88
4486,3862.52
4487,9800.15
4488,4070.88
4489,12380.3
4490,7924.36
4491,4776.37
4492,11317.9
4493,3071.98
4494,4292.99
4495,3975.33
4496,1182.88
4497,4390.17
4498,1946.26
4499,2987.6
4500,5981.76
4501,2963.54
4502,9920.3
4503,6693.04
4504,5639.86
4505,18245.7
4506,4079.44
4507,6688.2
4508,5014.95
4509,2059.81
4510,4946.78
4511,1555.7
4512,2660.52
4513,4209.25
4514,1854.48
4515,6859.01
4516,4689.8
4517,5304.75
4518,16967.6
4519,4591.89
4520,10710.4
4521,6502.47
4522,3405.45
4523,6737.6
4524,1950.38
4525,3110.89
4526,3528.79
4527,1165.82
4528,5125.42
4529,3028.04
4530,4253.96
4531,9935.76
4532,4165.33
4533,13821.7
4534,7403.63
4535,4914.46
4536,10657
4537,2880.38
4538,4411.47
4539,3723.64
4540,1232.41
4541,4509.4
4542,1876.12
4543,3308.48
4544,6033.19
4545,3118.2
4546,11116.8
4547,6485.08
4548,5984.47
4549,16907.1
4550,3932.63
4551,6860.13
4552,4644.1
4553,2082.52
4554,4918.66
4555,1424.37
4556,2901.89
4557,4166.11
4558,2015.45
4559,7456.04
4560,4651.94
4561,5778.81
4562,16461.7
4563,4562.41
4564,11277.3
4565,5998.5
4566,3448.17
4567,6512.35
4568,1775.91
4569,3273.4
4570,3387.5
4571,1292.57
4572,5413.44
4573,3015.49
4574,4686.45
4575,9977.67
4576,4275.91
4577,15362
4578,6930.46
4579,5062.46
4580,9974.9
4581,2704.11
4582,4530.74
4583,3482.46
4584,1305.11
4585,4618.74
4586,1825.7
4587,3652.06
4588,6060.77
4589,3296.95
4590,12451.7
4591,6281.35
4592,6360.85
4593,15476.4
4594,3800.79
4595,7011.4
4596,4296.72
4597,2122.35
4598,4876.75
4599,1311.06
4600,3155.33
4601,4120.6
4602,2199.83
4603,8084.25
4604,4622.29
4605,6309.07
4606,15703.8
4607,4549.23
4608,11770.4
4609,5544.84
4610,3505.83
4611,6269.89
4612,1616.69
4613,3444.27
4614,3248.89
4615,1443.92
4616,5697.99
4617,3014.64
4618,5162.91
4619,9929.04
4620,4404.59
4621,16927.8
4622,6500.91
4623,5222.4
4624,9294.69
4625,2546.02
4626,4645.5
4627,3245.82
4628,1405.86
4629,4715.74
4630,1791.09
4631,4022.17
4632,6068.01
4633,3496.1
4634,13908.7
4635,6087.86
4636,6764.96
4637,14061.6
4638,3686.57
4639,7131.05
4640,3973.77
4641,2183.16
4642,4816.02
4643,1220.89
4644,3425.87
4645,4068.54
4646,2410.78
4647,8741.43
4648,4597.09
4649,6907.87
4650,14785.5
4651,4548.14
4652,12155.1
4653,5137.59
4654,3574.42
4655,6014.63
4656,1479.15
4657,3620.25
4658,3111.82
4659,1623.28
4660,5974.59
4661,3029.1
4662,5695.73
4663,9799.58
4664,4553.99
4665,18418.3
4666,6110.99
4667,5392.77
4668,8638.75
4669,2404.28
4670,4757.28
4671,3017.23
4672,1529.2
4673,4799.44
4674,1777.21
4675,4420.39
4676,6055.01
4677,3720.06
4678,15445
4679,5903.94
4680,7200.12
4681,12728.3
4682,3589.9
4683,7217.71
4684,3667.32
4685,2261.81
4686,4740.91
4687,1152.46
4688,3709.03
4689,4014.64
4690,2644.75
4691,9409.64
4692,4580.67
4693,7582.12
4694,13783.4
4695,4561.93
4696,12405.1
4697,4765.6
4698,3655.41
4699,5750.55
4700,1364.38
4701,3801.69
4702,2978.57
4703,1829.28
4704,6239.9
4705,3057.16
4706,6294.99
4707,9602.99
4708,4720.89
4709,19698.7
4710,5757.64
4711,5569.52
4712,8018.16
4713,2281.72
4714,4859.39
4715,2796.92
4716,1677.2
4717,4867
4718,1785.47
4719,4852.04
4720,6023.44
4721,3970.33
4722,16987.1
4723,5732.92
4724,7665.33
4725,11513.8
4726,3511.36
4727,7267.88
4728,3377.72
4729,2359.63
4730,4653.05
4731,1109.48
4732,4006.79
4733,3960.65
4734,2904.43
4735,10072.9
4736,4574.47
4737,8346.21
4738,12768.6
4739,4590.76
4740,12502.4
4741,4425.41
4742,3747.94
4743,5482.69
4744,1270.23
4745,3987.03
4746,2850.07
4747,2057.98
4748,6489.04
4749,3099.95
4750,6972.69
4751,9353.95
4752,4907.7
4753,20626.4
4754,5437.06
4755,5751.23
4756,7438.44
4757,2179.37
4758,4952.05
4759,2585.75
4760,1848.89
4761,4919.15
4762,1817.22
4763,5321.44
4764,5979.05
4765,4248.73
4766,18426.1
4767,5572.24
4768,8157.83
4769,10428.5
4770,3446.12
4771,7279.22
4772,3101.41
4773,2473.85
4774,4554.07
4775,1090.64
4776,4316.71
4777,3908.23
4778,3187.81
4779,10707.2
4780,4579.76
4781,9210.94
4782,11787.1
4783,4634.67
4784,12437.4
4785,4113.07
4786,3850.86
4787,5212.07
4788,1204.22
4789,4173.59
4790,2728.66
4791,2312.79
4792,6715.43
4793,3161.84
4794,7746.03
4795,9066.18
4796,5114.38
4797,21085.4
4798,5144.68
4799,5936.44
4800,6900.85
4801,2095.79
4802,5031.7
4803,2384.68
4804,2039.89
4805,4957.1
4806,1872.94
4807,5830.18
4808,5924.91
4809,4555.19
4810,19627.5
4811,5428.61
4812,8670.24
4813,9469.54
4814,3401.12
4815,7248.72
4816,2839.76
4817,2606.4
4818,4443.58
4819,1101.18
4820,4643.06
4821,3855.88
4822,3501.12
4823,11286.3
4824,4594.41
4825,10190.1
4826,10865.4
4827,4690.25
4828,12222.7
4829,3821.92
4830,3960.27
4831,4946.4
4832,1164.21
4833,4359.47
4834,2618.58
4835,2588.58
4836,6916.38
4837,3243.86
4838,8628.8
4839,8753.97
4840,5344.41
4841,21015.4
4842,4878.24
4843,6122.36
4844,6400.48
4845,2035.78
4846,5098.05
4847,2192.02
4848,2255.3
4849,4979.08
4850,1951.73
4851,6389.88
4852,5860.25
4853,4896.38
4854,20464.8
4855,5296.66
4856,9198.55
4857,8627.79
4858,3370.37
4859,7180.86
4860,2591.05
4861,2751.63
4862,4326.84
4863,1138.84
4864,4979.75
4865,3811.48
4866,3841.76
4867,11778
4868,4624.98
4869,11290.6
4870,10021.1
4871,4762.45
4872,11871.3
4873,3554.01
4874,4079.2
4875,4681.15
4876,1150.37
4877,4543.25
4878,2516.23
4879,2890.12
4880,7085.96
4881,3343.03
4882,9644.95
4883,8428.74
4884,5597.28
4885,20442.5
4886,4634.98
4887,6307.23
4888,5939.51
4889,1996.24
4890,5152.1
4891,2012.85
4892,2487.67
4893,4987.89
4894,2055.98
4895,6999.18
4896,5792.39
4897,5272.16
4898,20837
4899,5181.66
4900,9727.54
4901,7887.15
4902,3357.58
4903,7074.17
4904,2358.3
4905,2911.78
4906,4202.16
4907,1205.23
4908,5328.9
4909,3770.61
4910,4217.9
4911,12156.9
4912,4669.6
4913,12517
4914,9254.38
4915,4848.64
4916,11413.6
4917,3303.08
4918,4202.71
4919,4420.73
4920,1163.96
4921,4724.96
4922,2426.77
4923,3213.39
4924,7223.87
4925,3463.16
4926,10814.5
4927,8101.46
4928,5872.56
4929,19454.4
4930,4414.37
4931,6484.04
4932,5510.62
4933,1980.12
4934,5187.71
4935,1849.84
4936,2739.3
4937,4982.98
4938,2186.67
4939,7665.59
4940,5720.65
4941,5689.3
4942,20708.3
4943,5081.58
4944,10244.4
4945,7232.9
4946,3361.91
4947,6934.42
4948,2139.02
4949,3085.75
4950,4073.63
4951,1303.06
4952,5688.9
4953,3737.87
4954,4628.2
4955,12403.2
4956,4728.76
4957,13857.2
4958,8565.13
4959,4946.76
4960,10880.1
4961,3070.94
4962,4333.8
4963,4165.96
4964,1206.44
4965,4897.85
4966,2352.02
4967,3561.68
4968,7325.39
4969,3605.29
4970,12149.3
4971,7779.49
4972,6172.33
4973,18186.2
4974,4215.2
4975,6651.01
4976,5109.18
4977,1987.73
4978,5206.2
4979,1703.05
4980,3009.43
4981,4965.44
4982,2343.98
4983,8391.92
4984,5651.21
4985,6153.18
4986,20115.6
4987,4994.81
4988,10730.4
4989,6650.09
4990,3382.81
4991,6765.86
4992,1934.72
4993,3272.42
4994,3942.97
4995,1427.39
4996,6057.23
4997,3713.95
4998,5079.77
4999,12506
5000,4803.94
5001,15284.1
5002,7947.67
5003,5057.32
5004,10300.9
5005,2857.11
5006,4464.01
5007,3917.33
5008,1275.85
5009,5061.91
5010,2293.82
5011,3936.13
5012,7392.87
5013,3770.33
5014,13664
5015,7468.3
5016,6494.76
5017,16769.4
5018,4036.52
5019,6802.71
5020,4735.12
5021,2019.18
5022,5205.57
5023,1577.34
5024,3295.61
5025,4935.95
5026,2528.03
5027,9175.21
5028,5581.97
5029,6670.15
5030,19150.7
5031,4926.47
5032,11162.7
5033,6130.66
5034,3421.07
5035,6571.89
5036,1751.89
5037,3470.56
5038,3808.75
5039,1584.24
5040,6429.39
5041,3699.95
5042,5583.16
5043,12465.2
5044,4894.76
5045,16743
5046,7391.75
5047,5181.16
5048,9700.77
5049,2659.48
5050,4598.58
5051,3674.22
5052,1375.68
5053,5217.31
5054,2250.95
5055,4340.13
5056,7425.18
5057,3956.17
5058,15351
5059,7169
5060,6843.23
5061,15325.2
5062,3874.78
5063,6934.8
5064,4382.53
5065,2071.05
5066,5190.68
5067,1472.77
5068,3600.69
5069,4900.95
5070,2735.77
5071,10015.6
5072,5517.8
5073,7244.31
5074,17943.6
5075,4872.59
5076,11519.8
5077,5663.69
5078,3472.45
5079,6358.02
5080,1588.98
5081,3675.66
5082,3678.52
5083,1770.26
5084,6800.9
5085,3701.08
5086,6141.98
5087,12291.4
5088,5005.83
5089,18146.8
5090,6895.62
5091,5315.38
5092,9099.84
5093,2484.39
5094,4729.58
5095,3437.21
5096,1502.98
5097,5356.93
5098,2230.88
5099,4777.28
5100,7424.27
5101,4169.42
5102,17170.8
5103,6888.61
5104,7216.31
5105,13929.8
5106,3735.6
5107,7043.26
5108,4048.91
5109,2147.13
5110,5156.15
5111,1391.97
5112,3924.2
5113,4856.39
5114,2973.46
5115,10896.7
5116,5461.23
5117,7890.01
5118,16611.7
5119,4836.3
5120,11780.4
5121,5236.48
5122,3541.96
5123,6128.16
5124,1451.76
5125,3892.34
5126,3548.07
5127,1983.78
5128,7166.17
5129,3713.33
5130,6771.6
5131,12005.4
5132,5133.72
5133,19391
5134,6446.48
5135,5460.15
5136,8512.88
5137,2327.43
5138,4859.67
5139,3206.89
5140,1660.66
5141,5482.39
5142,2229.4
5143,5253.67
5144,7393.35
5145,4407.62
5146,19054.7
5147,6624.06
5148,7610.46
5149,12634.9
5150,3613.03
5151,7127.15
5152,3731.2
5153,2247.42
5154,5106.42
5155,1336.16
5156,4263.28
5157,4807.51
5158,3235.69
5159,11803.4
5160,5411.55
5161,8611.59
5162,15259.3
5163,4814.65
5164,11927.9
5165,4845.38
5166,3624.71
5167,5888.13
5168,1338.34
5169,4112.91
5170,3422.06
5171,2224.39
5172,7521.72
5173,3741.19
5174,7485.91
5175,11632.6
5176,5280.55
5177,20351.6
5178,6041.02
5179,5612.2
5180,7950.31
5181,2192.41
5182,4983.43
5183,2985.18
5184,1843.13
5185,5592.6
5186,2251.04
5187,5775.14
5188,7337.31
5189,4672.87
5190,20875
5191,6378.74
5192,8024.47
5193,11462.7
5194,3510.27
5195,7180.2
5196,3429.08
5197,2367.17
5198,5041.99
5199,1308.16
5200,4621.74
5201,4756.34
5202,3526.11
5203,12700.4
5204,5372.21
5205,9419.5
5206,13957.1
5207,4809.82
5208,11954.6
5209,4484.89
5210,3720.69
5211,5640.75
5212,1252.84
5213,4342.22
5214,3302.23
5215,2492.08
5216,7853.83
5217,3786.03
5218,8295.94
5219,11199
5220,5447.51
5221,20918.8
5222,5673.77
5223,5770.22
5224,7416.67
5225,2080.92
5226,5101.55
5227,2773.29
5228,2051.67
5229,5683.37
5230,2296.98
5231,6345.82
5232,7260.49
5233,4968.06
5234,22475.5
5235,6153.03
5236,8453.96
5237,10416.8
5238,3427.51
5239,7198.46
5240,3141.57
5241,2505.6
5242,4964.41
5243,1309.27
5244,5000.26
5245,4704.83
5246,3845.4
5247,13549.6
5248,5344.62
5249,10322.6
5250,12747.1
5251,4821.49
5252,11853.6
5253,4150.76
5254,3829
5255,5389.88
5256,1196.56
5257,4571.97
5258,3190.24
5259,2785.15
5260,8160.61
5261,3849.14
5262,9226.59
5263,10728.6
5264,5633.62
5265,21026.9
5266,5340.25
5267,5931.31
5268,6914.19
5269,1991.84
5270,5208.65
5271,2572.67
5272,2282.56
5273,5757.38
5274,2366.62
5275,6974.56
5276,7167.27
5277,5293.59
5278,23677.1
5279,5946.18
5280,8892.48
5281,9490.63
5282,3363.85
5283,7185.77
5284,2868.06
5285,2664.91
5286,4875.94
5287,1339.22
5288,5397.59
5289,4654.73
5290,4194.75
5291,14307.5
5292,5327.69
5293,11324.6
5294,11648.3
5295,4846.85
5296,11638.8
5297,3838.21
5298,3947.35
5299,5137.68
5300,1167.26
5301,4807.08
5302,3087.1
5303,3103.12
5304,8432.83
5305,3928.37
5306,10299.5
5307,10239.5
5308,5840.17
5309,20669.9
5310,5033.45
5311,6096.9
5312,6441.07
5313,1930.13
5314,5306.47
5315,2381.82
5316,2538.78
5317,5812.51
5318,2462.62
5319,7672.65
5320,7058.89
5321,5654.83
5322,24325.1
5323,5757.44
5324,9335.94
5325,8668.92
5326,3319.3
5327,7137.93
5328,2606.97
5329,2843.94
5330,4774.91
5331,1399.76
5332,5814
5333,4605.3
5334,4581.42
5335,14920.8
5336,5326.45
5337,12427.4
5338,10661.5
5339,4891.61
5340,11319.1
5341,3547.03
5342,4076.83
5343,4883
5344,1172.24
5345,5039.56
5346,2993.76
5347,3448.79
5348,8660.08
5349,4031.44
5350,11534.1
5351,9752.31
5352,6067.94
5353,19898.2
5354,4757.09
5355,6259.07
5356,5996.3
5357,1894.48
5358,5388.21
5359,2209.29
5360,2814.64
5361,5847.61
5362,2585.6
5363,8443.38
5364,6945.86
5365,6052.77
5366,24342.1
5367,5588.07
5368,9768.19
5369,7944.05
5370,3294.14
5371,7059.64
5372,2362.01
5373,3036.99
5374,4669.25
5375,1490.82
5376,6251.29
5377,4563.28
5378,5003.57
5379,15353
5380,5338.06
5381,13623.5
5382,9786.28
5383,4948.9
5384,10919.6
5385,3274.16
5386,4216.16
5387,4631.74
5388,1205.51
5389,5271.75
5390,2912.94
5391,3821.9
5392,8840.61
5393,4152.81
5394,12956.8
5395,9274.42
5396,6317.54
5397,18815.4
5398,4502.47
5399,6419.9
5400,5576.87
5401,1885.98
5402,5455.58
5403,2050.91
5404,3113.34
5405,5864.91
5406,2735.55
5407,9297.79
5408,6825.77
5409,6495.65
5410,23740.7
5411,5439.89
5412,10179.8
5413,7296.27
5414,3291.73
5415,6948.9
5416,2136.56
5417,3246.15
5418,4555.22
5419,1615.58
5420,6704.56
5421,4525.62
5422,5469.93
5423,15570.6
5424,5366.27
5425,14885.5
5426,9008.62
5427,5021.55
5428,10458.4
5429,3021.06
5430,4361.14
5431,4383.63
5432,1270.95
5433,5499.79
5434,2847.28
5435,4223.93
5436,8970
5437,4296.88
5438,14584
5439,8816.42
5440,6586.44
5441,17541
5442,4271.4
5443,6571.54
5444,5181.39
5445,1903.53
5446,5507.61
5447,1912.33
5448,3432.1
5449,5866.22
5450,2911.82
5451,10241.5
5452,6705.22
5453,6983.3
5454,22628.6
5455,5308.7
5456,10556.1
5457,6715.97
5458,3306.65
5459,6810.89
5460,1929.02
5461,3470.23
5462,4437.31
5463,1770.95
5464,7173.51
5465,4496.98
5466,5987.4
5467,15566.3
5468,5410.81
5469,16174.1
5470,8318.79
5471,5108.83
5472,9957.31
5473,2787.85
5474,4512.11
5475,4138.62
5476,1368.84
5477,5718.61
5478,2798.68
5479,4659.58
5480,9047.01
5481,4464.65
5482,16411.8
5483,8383.37
5484,6876.19
5485,16180.2
5486,4062.86
5487,6713.17
5488,4807.28
5489,1948.66
5490,5542.06
5491,1795.91
5492,3772.12
5493,5853.19
5494,3114.96
5495,11275.2
5496,6587.32
5497,7523.09
5498,21165.2
5499,5195.42
5500,10881.5
5501,6192.29
5502,3340.11
5503,6648.94
5504,1742.07
5505,3708.06
5506,4317.19
5507,1957.71
5508,7654.11
5509,4479.67
5510,6564.69
5511,15349.8
5512,5473.25
5513,17426.4
5514,7703.66
5515,5209.88
5516,9435
5517,2575.73
5518,4667.04
5519,3898.65
5520,1499.22
5521,5926.58
5522,2768.9
5523,5130.81
5524,9071.76
5525,4657.27
5526,18420.3
